"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_FLOW_INFO","FLOW_TYPE","NUMBER","","N","SYS_C00175669","流程类型: 1-下游流程 2-上游流程","流程信息"
"OS_FLOW_INFO","STATUS","NUMBER","","N","SYS_C00175670","状态","流程信息"
"OS_FLOW_INFO","REMARK","VARCHAR2","","Y","","备注","流程信息"
"OS_FLOW_INFO","CREATE_USER","VARCHAR2","","N","SYS_C00175671","创建人","流程信息"
"OS_FLOW_INFO","CREATE_TIME","DATE","","N","SYS_C00175672","创建时间","流程信息"
"OS_FLOW_INFO","UPDATE_USER","VARCHAR2","","Y","","更新人","流程信息"
"OS_FLOW_INFO","UPDATE_TIME","DATE","","Y","","更新时间","流程信息"
"OS_OPERATE_DETAIL","DETAIL_ID","NUMBER","","N","SYS_C00175684","详情编号","操作记录详情"
"OS_OPERATE_DETAIL","DETAIL_ID","NUMBER","","N","PK_OS_OPERATE_DETAIL","详情编号","操作记录详情"
"OS_OPERATE_DETAIL","OPERATE_ID","NUMBER","","N","SYS_C00175685","操作记录号","操作记录详情"
"OS_OPERATE_DETAIL","RECORD_ID","VARCHAR2","","N","SYS_C00175686","记录编号","操作记录详情"
"OS_OPERATE_DETAIL","CREATE_TIME","DATE","","N","SYS_C00175687","创建时间","操作记录详情"
"OS_OPERATE_MAIN","OPERATE_ID","NUMBER","","N","SYS_C00175689","操作记录号","人工操作记录"
"OS_OPERATE_MAIN","OPERATE_ID","NUMBER","","N","PK_OS_OPERATE_MAIN","操作记录号","人工操作记录"
"OS_OPERATE_MAIN","OPERATE_TYPE","NUMBER","","Y","","操作类型 1-订单 2.绑定 3-退款 4-产品","人工操作记录"
"OS_OPERATE_MAIN","USER_ID","VARCHAR2","","N","SYS_C00175690","用户编号","人工操作记录"
"OS_OPERATE_MAIN","OPERATE_DESC","VARCHAR2","","N","SYS_C00175691","操作说明","人工操作记录"
