"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"HF_UP_SPECIFY_DOWN_HS","STATUS","NUMBER","1","N","SYS_C00162428","是否可用","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","LAST_UPDATED_USER","VARCHAR2","","Y","","最后更新人","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","LAST_UPDATED_DATE","DATE","","Y","","最后更新时间","上游指定下游"
"HF_UP_SPECIFY_DOWN_HS","CARRIER_TYPE","NUMBER","4","Y","","业务类型","上游指定下游"
"ST_UP_MAINTAIN_AREA_HS","UP_CHANNEL_NO","VARCHAR2","","N","SYS_C00162431","上游编号","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","CARRIER_NO","VARCHAR2","","N","SYS_C00162432","运营商编号","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","PROVINCE_NO","VARCHAR2","","N","SYS_C00162433","省编号","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","CITY_NO","VARCHAR2","","N","SYS_C00162434","城市编号，*表示所有城市","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","STATUS","NUMBER","","N","SYS_C00162435","状态","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","CREATE_TIME","DATE","","N","SYS_C00162436","创建时间","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","UPDATE_TIME","DATE","","N","SYS_C00162437","更新时间","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","UPDATE_USER","VARCHAR2","","Y","","更新用户","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","CARRIER_TYPE","NUMBER","4","Y","","运营商类型:2-手机  4-固话","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","START_TIME","VARCHAR2","","Y","","开始时间","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","END_TIME","VARCHAR2","","Y","","结束时间","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","MAINTAIN_MODE","NUMBER","2","Y","","维护模式:0-临时维护  1-每天维护  2-每月维护 3-永久维护","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","LAST_CHECK_STATUS","NUMBER","2","Y","","最后状态检查","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","LAST_CHECK_TIME","DATE","","Y","","最后检查时间","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","FACE","NUMBER","18","N","SYS_C00162438","面值","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","CREATE_USER","VARCHAR2","","Y","","创建人","上游维护区域"
"ST_UP_MAINTAIN_AREA_HS","UP_PRODUCT_NO","VARCHAR2","","Y","","上游产品编码","上游维护区域"
"ST_UP_CHANNEL_PRODUCTS_HS","UP_ID","NUMBER","20","N","SYS_C00162440","上游产品流水号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","UP_ID","NUMBER","20","N","PK_ST_UP_CHANNEL_PRODUCTS_HS","上游产品流水号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PRODUCT_NO","VARCHAR2","","Y","","上游产品编号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PRODUCT_FACE","NUMBER","20","N","SYS_C00162441","产品面值","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PRODUCT_DISCOUNT","NUMBER","","N","SYS_C00162442","产品进货折扣","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","MAX_COUNT","NUMBER","20","N","SYS_C00162443","最大匹配张数","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","MIN_COUNT","NUMBER","20","N","SYS_C00162444","最小匹配张数","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","CARRIER_NO","VARCHAR2","","N","SYS_C00162445","运营商编号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PROVINCE_NO","VARCHAR2","","N","SYS_C00162446","省编号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","CITY_NO","VARCHAR2","","N","SYS_C00162447","市编号,所有市为*","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","STATUS","NUMBER","2","N","SYS_C00162448","状态","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","CHANNEL_NO","VARCHAR2","","N","SYS_C00162449","上游渠道编号","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","IS_SPECIFY_DOWN","NUMBER","","N","SYS_C00162450","是否指定下游","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","CHARGEBACK_TYPE","NUMBER","1","Y","","扣款方式，0：产品折扣，1：产品面值","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","REAL_DISCOUNT","NUMBER","20","Y","","实际折扣","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PAUSE_CNTR","NUMBER","","Y","","关闭次数","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PAUSE_TIME","DATE","","Y","","最后暂停/恢复时间","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","SYN_STATE","NUMBER","2","Y","","同步状态,Process_Status","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","LAST_SYN_STATE","DATE","","Y","","上次同步时间","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","LAST_UPDATE_TIME","DATE","","Y","","上次修改时间","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","QUALITY","NUMBER","","Y","","上游质量","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","SUCC_QUALITY","NUMBER","","Y","","成功率质量分","上游产品信息表"
"ST_UP_CHANNEL_PRODUCTS_HS","PERIOD_QUALITY","NUMBER","","Y","","充值时长质量分","上游产品信息表"
